20,35035846.5304,-62350319.8333
21.943,37747544.7909,-60100574.7821
24.075,30209731.7818,-54572944.8061
26.414,30028771.7646,-49299820.4817
28.98,26492133.4119,-47806126.7949
31.796,24846578.4217,-44809933.4659
34.885,24899174.9664,-43359409.6199
38.274,23780115.2801,-40104513.9008
41.993,20814547.4295,-36759761.3511
46.073,20850444.3393,-36955631.5727
50.549,18612531.3386,-33922775.8291
55.46,17896946.6469,-32093229.3674
60.849,18023968.1664,-29608167.4884
66.761,16215599.3241,-29098682.1751
73.247,16981760.909,-26647804.6905
80.363,15342518.2191,-25635918.6693
88.171,14027672.1938,-23350758.0551
96.737,13085776.502,-21924737.9296
106.136,12892022.5193,-20728058.0983
116.448,11635004.9792,-19667178.3858
127.761,10876970.133,-18419956.4598
140.174,10045105.319,-17371665.4725
153.793,9725179.98646,-15970528.4854
168.735,8842673.93078,-15059321.7498
185.128,8130094.60824,-14046330.1617
203.115,8008446.77219,-13172865.4177
222.849,7343816.94122,-12359793.4059
244.5,6897448.88605,-11868903.1857
268.254,6559589.9497,-10978679.5971
294.317,6308802.62158,-10263589.8371
322.912,5920816.95521,-9620454.38491
354.284,5664656.68084,-9208733.39449
388.705,5317254.45615,-8696536.70101
426.471,5134240.63452,-8179602.15392
467.905,4726531.89094,-7668881.49178
513.365,4407047.27795,-7261073.18222
563.241,4156110.16937,-6875790.7507
617.964,3882777.1723,-6486398.62638
678.003,3644506.38506,-6086725.94633
743.875,3438284.67081,-5807485.28235
816.147,3223330.08899,-5491594.23192
895.44,3043328.92258,-5198648.27727
982.438,2836492.4899,-4916332.97004
1077.888,2684097.73541,-4682077.45712
1182.611,2521859.58427,-4426085.85744
1297.509,2313703.22476,-4196998.19932
1423.571,2124329.01099,-3948902.81567
1561.879,1962024.46583,-3723448.40909
1713.625,1835854.02908,-3514638.93641
1880.115,1703857.28952,-3312585.27518
2062.78,1559632.43361,-3124295.1556
2263.191,1426349.21826,-2947747.35089
2483.074,1310251.87395,-2776996.40923
2724.32,1201351.92735,-2602876.23529
2989.005,1100480.50204,-2440579.79315
3279.405,1009404.80158,-2286066.25341
3598.02,920934.598317,-2139238.88498
3947.59,843288.804681,-1994384.12078
4331.122,771391.195483,-1864190.16784
4751.918,700651.806904,-1747557.90098
5213.596,639136.033698,-1631784.84878
5720.129,585026.638133,-1518176.64341
6275.875,535933.434503,-1413311.17501
6885.615,490468.495538,-1317065.94108
7554.595,447302.126422,-1226369.4832
8288.571,409687.061633,-1141107.82129
9093.857,376333.807565,-1061581.01938
9977.381,345241.59925,-986443.878428
10946.746,317804.304156,-918056.47195
12010.29,291450.48821,-853368.695433
13177.164,267371.305994,-792571.436109
14457.407,246345.157186,-736183.930044
15862.033,226578.004744,-683871.641541
17403.128,208071.886593,-635224.34379
19093.949,191730.47061,-590616.555704
20949.045,176504.661675,-548322.241314
22984.374,161976.568575,-509953.473468
25217.448,149498.845583,-473501.701696
27667.479,137274.492893,-439842.52094
30355.546,126220.035415,-408435.63501
33304.775,115927.261136,-379417.07389
36540.54,106336.566107,-352194.719816
40090.68,97581.3387548,-326886.387842
43985.737,89462.429844,-303509.937458
48259.224,82022.1924102,-281677.25032
52947.906,75085.05927,-261259.684199
58092.122,68711.4877834,-242305.35758
63736.132,62892.5579056,-224721.413125
69928.491,57468.3174629,-208386.784674
76722.477,52508.6433253,-193187.263807
84176.54,47958.3750779,-178966.596579
92354.811,43830.9766896,-165724.94674
101327.653,39991.22308,-153488.672773
111172.261,36462.1994367,-142074.744278
121973.334,33266.5185032,-131494.404204
133823.798,30344.3397588,-121689.119295
146825.608,27687.6336048,-112553.076921
161090.624,25250.9413465,-104063.191177
176741.575,23029.6599664,-96218.6815966
193913.112,21002.2016074,-88930.1070918
212752.971,19137.0459742,-82142.3638505
233423.238,17463.0744752,-75878.2363321
256101.75,15929.6422526,-70080.4083881
280983.619,14525.7201633,-64708.8436246
308282.916,13253.6672609,-59725.1903767
338234.509,12102.7745609,-55122.9283596
371096.084,11061.9930814,-50867.2446982
407150.364,10116.1960064,-46937.6131809
446707.541,9249.90147713,-43300.5205314
490107.943,8461.65066091,-39934.3025443
537724.961,7746.38966897,-36828.7679158
589968.268,7096.18345544,-33958.6759892
647287.335,6503.51196303,-31308.6145013
710175.304,5965.47879083,-28861.524557
779173.229,5473.39010289,-26601.0808505
854874.729,5030.60067735,-24514.7327847
937931.097,4626.35449381,-22591.1496956
1029056.906,4257.66772649,-20817.0118247
1129036.151,3922.01792706,-19181.1807515
1238728.998,3615.83855887,-17673.1719775
1359079.184,3338.12173755,-16281.5525939
1491122.135,3087.41992788,-15040.5910397
1635993.876,2850.04480147,-13860.8771189
1794940.802,2634.73330353,-12755.7883499
1969330.406,2453.21557181,-11733.4003424
2160663.038,2272.78479077,-10811.1988786
2370584.82,2108.35266583,-9961.07726825
2600901.801,1960.56794503,-9176.62581567
2853595.502,1828.16814721,-8460.40907836
3130839.959,1718.63536608,-7795.93430991
3435020.431,1610.40911571,-7184.72192509
3768753.917,1484.01336023,-6621.63062516
4134911.677,1385.0790122,-6108.2484437
4536643.927,1304.25424169,-5638.62430239
4977406.952,1220.77409532,-5205.43780976
5460992.831,1089.95524021,-4829.80414553
5991562.07,1016.87012293,-4460.00833285
6573679.393,950.935181419,-4117.68755871
7212353.016,886.188466667,-3803.70349634
7913077.732,826.582869641,-3515.25234485
8681882.189,772.834476393,-3248.629035
9525380.756,720.635027624,-3003.80956138
10450830.427,672.597859991,-2780.09842302
11466193.259,626.948457736,-2573.45763198
12580204.872,583.325769294,-2382.43246487
13802449.606,542.145749159,-2206.51277716
15143442.977,503.510161826,-2045.62514689
16614722.15,466.133625125,-1896.79370318
18228945.197,429.398585055,-1758.95675618
20000000,395.268391975,-1632.95061943
