Source.Name,freq,real,imag
data8.csv,5460992.831,1083.186924,-4830.563214
data8.csv,5991562.07,1009.308338,-4458.771979
data8.csv,6573679.393,942.9405021,-4117.54358
data8.csv,7212353.016,879.245247,-3803.837486
data8.csv,7913077.732,819.5605031,-3513.496399
data8.csv,8681882.189,765.8254885,-3246.331772
data8.csv,9525380.756,713.8146474,-3002.04276
data8.csv,10450830.43,665.6429805,-2777.74364
data8.csv,11466193.26,620.6024951,-2570.555844
data8.csv,12580204.87,577.6690592,-2379.13519
data8.csv,13802449.61,536.5255892,-2203.061079
data8.csv,15143442.98,498.295231,-2041.787421
data8.csv,16614722.15,461.30696,-1892.670249
data8.csv,18228945.2,425.4634739,-1754.75939
data8.csv,20000000,391.4431733,-1628.705497
data7.csv,20,30574646.73,-43782433.06
data7.csv,21.943,29301734.58,-44429367.03
data7.csv,24.075,27015354.6,-41706339.16
data7.csv,26.414,26516858.39,-38446137.1
data7.csv,28.98,24381342.42,-35686896.02
data7.csv,31.796,21926752.18,-34965707.17
data7.csv,34.885,22095608.38,-32856604.88
data7.csv,38.274,19882898.73,-30763632.65
data7.csv,41.993,19819245.48,-28716401.05
data7.csv,46.073,17708872.71,-27434325.6
data7.csv,50.549,16723795.09,-25504154.05
data7.csv,55.46,16387295.62,-24233289.78
data7.csv,60.849,16387921.28,-22576387.97
data7.csv,66.761,15056495.57,-21641268.18
data7.csv,73.247,14449399.45,-20806455.31
data7.csv,80.363,13900862.58,-19489855.64
data7.csv,88.171,13421427.34,-18211721.05
data7.csv,96.737,12585862.57,-17504224.86
data7.csv,106.136,12140563.67,-16287249.69
data7.csv,116.448,11435939.89,-15268694.35
data7.csv,127.761,10600980.49,-14500551.14
data7.csv,140.174,10140240.34,-14068961.61
data7.csv,153.793,9725016.51,-12875856.74
data7.csv,168.735,9135888.156,-12318320.33
data7.csv,185.128,8677506.868,-11580971.29
data7.csv,203.115,8084763.974,-10911891.47
data7.csv,222.849,7742643.866,-10411706.33
data7.csv,244.5,7392784.792,-9854612.937
data7.csv,268.254,7125523.238,-9410110.299
data7.csv,294.317,6723802.236,-8926176.974
data7.csv,322.912,6335587.706,-8371673.031
data7.csv,354.284,6053054.971,-7985725.54
data7.csv,388.705,5746242.321,-7666225.333
data7.csv,426.471,5433723.698,-7282081.706
data7.csv,467.905,5111438.426,-6924224.717
data7.csv,513.365,4898731.388,-6583158.393
data7.csv,563.241,4622528.1,-6264137.996
data7.csv,617.964,4242398.64,-6009682.492
data7.csv,678.003,4015850.953,-5712807.737
data7.csv,743.875,3778920.143,-5477493.146
data7.csv,816.147,3507289.061,-5182621.731
data7.csv,895.44,3303647.16,-4961261.788
data7.csv,982.438,3087664.181,-4746647.636
data7.csv,1077.888,2897838.211,-4503198.053
data7.csv,1182.611,2732974.903,-4294089.74
data7.csv,1297.509,2507477.691,-4088954.881
data7.csv,1423.571,2287065.082,-3869557.889
data7.csv,1561.879,2109689.007,-3668016.818
data7.csv,1713.625,1971531.155,-3470665.413
data7.csv,1880.115,1813151.424,-3280008.645
data7.csv,2062.78,1661818.972,-3100067.751
data7.csv,2263.191,1514665.23,-2930913.92
data7.csv,2483.074,1384043.279,-2768557.014
data7.csv,2724.32,1270120.031,-2609106.664
data7.csv,2989.005,1156319.092,-2450838.809
data7.csv,3279.405,1055953.711,-2291967.23
data7.csv,3598.02,962666.8919,-2145169.106
data7.csv,3947.59,877971.8186,-2008215.463
data7.csv,4331.122,797566.6757,-1878128.46
data7.csv,4751.918,724295.7886,-1759535.984
data7.csv,5213.596,656471.0919,-1644999.556
data7.csv,5720.129,599069.9997,-1531837.669
data7.csv,6275.875,548698.4259,-1426031.905
data7.csv,6885.615,498879.7264,-1327596.168
data7.csv,7554.595,454312.2785,-1236655.935
data7.csv,8288.571,415511.719,-1151130.37
data7.csv,9093.857,380092.3655,-1069352.553
data7.csv,9977.381,348178.5964,-994327.7669
data7.csv,10946.746,319572.159,-924494.0899
data7.csv,12010.29,292879.7037,-858942.1694
data7.csv,13177.164,267983.4088,-797412.9376
data7.csv,14457.407,246523.623,-740639.1829
data7.csv,15862.033,226494.217,-687589.306
data7.csv,17403.128,207983.167,-638509.1621
data7.csv,19093.949,191434.2735,-593373.015
data7.csv,20949.045,176099.8931,-550720.3053
data7.csv,22984.374,161802.2809,-511976.9994
data7.csv,25217.448,149152.8981,-475175.9902
data7.csv,27667.479,137115.582,-441452.503
data7.csv,30355.546,125833.9344,-409858.6985
data7.csv,33304.775,115708.5888,-380643.3166
data7.csv,36540.54,106150.6126,-353324.3511
data7.csv,40090.68,97367.43835,-327813.5468
data7.csv,43985.737,89177.02643,-304350.3408
data7.csv,48259.224,81812.36445,-282430.4554
data7.csv,52947.906,74929.8772,-261928.3744
data7.csv,58092.122,68556.0557,-242918.0243
data7.csv,63736.132,62753.48465,-225234.3005
data7.csv,69928.491,57355.70282,-208854.251
data7.csv,76722.477,52409.45264,-193561.6657
data7.csv,84176.54,47882.71531,-179330.1331
data7.csv,92354.811,43754.62148,-166070.781
data7.csv,101327.653,39911.285,-153790.0519
data7.csv,111172.261,36391.0826,-142336.869
data7.csv,121973.334,33201.59346,-131728.8954
data7.csv,133823.798,30281.41637,-121894.9243
data7.csv,146825.608,27633.57682,-112749.8818
data7.csv,161090.624,25212.04593,-104234.4301
data7.csv,176741.575,22986.05798,-96379.4649
data7.csv,193913.112,20963.98971,-89067.9238
data7.csv,212752.971,19100.15838,-82268.44963
data7.csv,233423.238,17431.7994,-75992.23973
data7.csv,256101.75,15897.05109,-70181.09535
data7.csv,280983.619,14498.93916,-64801.01782
data7.csv,308282.916,13229.05596,-59806.59872
data7.csv,338234.509,12080.48973,-55195.01391
data7.csv,371096.084,11040.28481,-50932.00419
data7.csv,407150.364,10096.46684,-46996.74249
data7.csv,446707.541,9231.675137,-43353.78822
data7.csv,490107.943,8444.841211,-39982.84391
data7.csv,537724.961,7731.066191,-36871.06002
data7.csv,589968.268,7082.685745,-33997.07005
data7.csv,647287.335,6491.288403,-31342.1449
data7.csv,710175.304,5954.424,-28891.50434
data7.csv,779173.229,5463.951208,-26626.54014
data7.csv,854874.729,5021.495196,-24537.85935
data7.csv,937931.097,4618.456334,-22612.90164
data7.csv,1029056.906,4249.989539,-20836.61758
data7.csv,1129036.151,3913.93301,-19199.38935
data7.csv,1238728.998,3609.196815,-17688.97882
data7.csv,1359079.184,3332.03179,-16295.62545
data7.csv,1491122.135,3089.329639,-15054.75867
data7.csv,1635993.876,2832.430423,-13871.3852
data7.csv,1794940.802,2626.596995,-12762.28001
data7.csv,1969330.406,2445.927092,-11740.5902
data7.csv,2160663.038,2257.964674,-10815.18465
data7.csv,2370584.82,2101.483334,-9968.792254
data7.csv,2600901.801,1954.19974,-9185.014763
data7.csv,2853595.502,1827.076598,-8466.333207
data7.csv,3130839.959,1709.777284,-7804.023704
data7.csv,3435020.431,1604.093996,-7191.808671
data7.csv,3768753.917,1478.91397,-6628.452298
data7.csv,4134911.677,1380.850637,-6115.186305
data7.csv,4536643.927,1297.921502,-5643.478646
data7.csv,4977406.952,1215.321606,-5208.861771
data7.csv,5460992.831,1086.438322,-4833.71824
data7.csv,5991562.07,1011.882572,-4462.123976
data7.csv,6573679.393,944.5877775,-4120.031405
data7.csv,7212353.016,879.5028247,-3806.346765
data7.csv,7913077.732,820.26885,-3517.021955
data7.csv,8681882.189,767.5798695,-3248.774438
data7.csv,9525380.756,715.6680714,-3004.381001
data7.csv,10450830.43,667.4263411,-2779.797509
data7.csv,11466193.26,621.8741754,-2572.702939
data7.csv,12580204.87,578.5406819,-2381.181853
data7.csv,13802449.61,537.6273744,-2205.448484
data7.csv,15143442.98,499.2698367,-2044.176966
data7.csv,16614722.15,462.301842,-1895.13759
data7.csv,18228945.2,425.9361631,-1756.992604
data7.csv,20000000,392.0680261,-1630.614871
data6.csv,20,33266208.28,-57795572.78
data6.csv,21.943,28260625.72,-54058585.96
data6.csv,24.075,29056011.85,-48418731.77
data6.csv,26.414,25720215.17,-46777635.72
data6.csv,28.98,24425299.75,-41490812.35
data6.csv,31.796,23465294.62,-41275141.67
data6.csv,34.885,22298092.28,-37224578.9
data6.csv,38.274,21497613.34,-34952806.27
data6.csv,41.993,21058125.33,-33290224.18
data6.csv,46.073,19076568.79,-32060427.96
data6.csv,50.549,17748953.08,-28863409.77
data6.csv,55.46,17046414.55,-28123176.44
data6.csv,60.849,15976697.18,-26162932.97
data6.csv,66.761,15052671.27,-24619817.23
data6.csv,73.247,14787848.79,-23052587.01
data6.csv,80.363,14239588.16,-21877318.82
data6.csv,88.171,13380170.6,-21082926.23
data6.csv,96.737,12334334.29,-19438955.87
data6.csv,106.136,11449917.03,-17486995.41
data6.csv,116.448,11273632.55,-16634480.14
data6.csv,127.761,10396680.21,-15597496.2
data6.csv,140.174,9739028.656,-15069171.37
data6.csv,153.793,9268794.557,-13777011.6
data6.csv,168.735,8654617.044,-13136862.47
data6.csv,185.128,8294592.125,-12391748.21
data6.csv,203.115,7867489.52,-11663000.58
data6.csv,222.849,7680068.002,-11025093.6
data6.csv,244.5,7132191.017,-10363988.62
data6.csv,268.254,6780809.496,-9770558.219
data6.csv,294.317,6441482.165,-9148300.599
data6.csv,322.912,6072626.024,-8709345.934
data6.csv,354.284,5843094.807,-8256472.199
data6.csv,388.705,5518839.467,-7878756.346
data6.csv,426.471,5224594.121,-7443013.27
data6.csv,467.905,4933211.247,-7032476.796
data6.csv,513.365,4739640.844,-6749645.381
data6.csv,563.241,4408076.782,-6406408.9
data6.csv,617.964,4132133.199,-6064571.07
data6.csv,678.003,3855034.441,-5740292.987
data6.csv,743.875,3644327.889,-5471920.847
data6.csv,816.147,3389650.933,-5217732.778
data6.csv,895.44,3216609.149,-4950207.94
data6.csv,982.438,3027446.889,-4738816.926
data6.csv,1077.888,2844134.276,-4502601.435
data6.csv,1182.611,2671777.546,-4293578.719
data6.csv,1297.509,2451639.288,-4070349.388
data6.csv,1423.571,2258374.557,-3858163.434
data6.csv,1561.879,2089407.103,-3652952.556
data6.csv,1713.625,1948234.838,-3446689.006
data6.csv,1880.115,1798583.312,-3274136.987
data6.csv,2062.78,1651262.889,-3093039.92
data6.csv,2263.191,1513769.292,-2921620.739
data6.csv,2483.074,1383820.527,-2754667.242
data6.csv,2724.32,1266990.473,-2600569.503
data6.csv,2989.005,1157995.998,-2441482.628
data6.csv,3279.405,1058127.712,-2286458.914
data6.csv,3598.02,965814.7298,-2142214.518
data6.csv,3947.59,879575.0498,-2002904.435
data6.csv,4331.122,801565.7795,-1872911.503
data6.csv,4751.918,728120.0862,-1757443.606
data6.csv,5213.596,661648.0025,-1642708.795
data6.csv,5720.129,604257.2441,-1531105.145
data6.csv,6275.875,550782.158,-1424206.657
data6.csv,6885.615,502543.958,-1327572.637
data6.csv,7554.595,458226.7011,-1236186.488
data6.csv,8288.571,418484.4899,-1149900.53
data6.csv,9093.857,383712.6985,-1069018.482
data6.csv,9977.381,351313.3414,-993887.6843
data6.csv,10946.746,323193.5328,-924495.2532
data6.csv,12010.29,296081.242,-859229.0315
data6.csv,13177.164,271164.9018,-797493.4968
data6.csv,14457.407,249736.8137,-740899.6773
data6.csv,15862.033,229961.4003,-687821.7625
data6.csv,17403.128,211070.8495,-638914.3306
data6.csv,19093.949,194567.3911,-593946.4684
data6.csv,20949.045,179188.0548,-551391.9873
data6.csv,22984.374,164588.4916,-512740.7705
data6.csv,25217.448,151921.966,-476139.5031
data6.csv,27667.479,139835.4335,-442485.262
data6.csv,30355.546,128582.106,-410859.2811
data6.csv,33304.775,118250.5625,-381839.7503
data6.csv,36540.54,108585.9377,-354448.2855
data6.csv,40090.68,99752.78807,-329052.974
data6.csv,43985.737,91442.30692,-305656.5557
data6.csv,48259.224,83922.9836,-283767.3117
data6.csv,52947.906,76866.807,-263319.4023
data6.csv,58092.122,70410.13292,-244244.7856
data6.csv,63736.132,64476.13271,-226619.4349
data6.csv,69928.491,58951.57953,-210220.4709
data6.csv,76722.477,53884.63112,-194935.577
data6.csv,84176.54,49219.9136,-180668.2961
data6.csv,92354.811,45015.53894,-167342.328
data6.csv,101327.653,41052.5203,-155047.9717
data6.csv,111172.261,37449.56902,-143565.1688
data6.csv,121973.334,34157.76774,-132903.1794
data6.csv,133823.798,31175.33569,-123034.4909
data6.csv,146825.608,28436.18375,-113836.6114
data6.csv,161090.624,25943.41435,-105267.9111
data6.csv,176741.575,23653.83735,-97366.11722
data6.csv,193913.112,21571.47682,-90005.65238
data6.csv,212752.971,19652.29259,-83158.51173
data6.csv,233423.238,17930.79661,-76835.36347
data6.csv,256101.75,16351.45505,-70979.93897
data6.csv,280983.619,14907.83532,-65551.89834
data6.csv,308282.916,13601.17965,-60514.38571
data6.csv,338234.509,12417.23382,-55860.34252
data6.csv,371096.084,11345.90161,-51558.57471
data6.csv,407150.364,10372.762,-47583.64485
data6.csv,446707.541,9481.902469,-43901.37383
data6.csv,490107.943,8672.088918,-40496.99877
data6.csv,537724.961,7937.342257,-37352.14836
data6.csv,589968.268,7268.055422,-34446.41015
data6.csv,647287.335,6659.799429,-31760.68985
data6.csv,710175.304,6106.313739,-29281.43729
data6.csv,779173.229,5601.651708,-26990.93785
data6.csv,854874.729,5146.571847,-24878.37064
data6.csv,937931.097,4732.310185,-22928.08593
data6.csv,1029056.906,4353.373983,-21130.1961
data6.csv,1129036.151,4007.893944,-19471.5097
data6.csv,1238728.998,3694.754262,-17942.13543
data6.csv,1359079.184,3409.650547,-16530.52802
data6.csv,1491122.135,3152.432525,-15262.6734
data6.csv,1635993.876,2900.688738,-14082.6792
data6.csv,1794940.802,2688.943092,-12949.25742
data6.csv,1969330.406,2498.296572,-11914.021
data6.csv,2160663.038,2314.745215,-10978.44809
data6.csv,2370584.82,2146.207617,-10122.84553
data6.csv,2600901.801,1994.280738,-9321.454296
data6.csv,2853595.502,1861.08078,-8590.869701
data6.csv,3130839.959,1746.140968,-7919.507975
data6.csv,3435020.431,1636.580052,-7300.596203
data6.csv,3768753.917,1507.510525,-6729.660812
data6.csv,4134911.677,1408.963441,-6207.399426
data6.csv,4536643.927,1324.107489,-5730.840869
data6.csv,4977406.952,1239.286894,-5289.575232
data6.csv,5460992.831,1106.380638,-4910.327859
data6.csv,5991562.07,1030.677362,-4532.064172
data6.csv,6573679.393,962.175717,-4184.946491
data6.csv,7212353.016,897.0575027,-3866.386172
data6.csv,7913077.732,835.5944361,-3572.552339
data6.csv,8681882.189,781.0454462,-3299.938156
data6.csv,9525380.756,727.8466005,-3052.853947
data6.csv,10450830.43,678.8682688,-2824.747699
data6.csv,11466193.26,632.130537,-2614.498189
data6.csv,12580204.87,588.15847,-2419.434551
data6.csv,13802449.61,546.0507922,-2240.838173
data6.csv,15143442.98,506.8723199,-2076.979635
data6.csv,16614722.15,469.3130532,-1925.563346
data6.csv,18228945.2,432.4612271,-1785.238124
data6.csv,20000000,398.0617228,-1657.178601
data3.csv,20,35035846.53,-62350319.83
data3.csv,21.943,37747544.79,-60100574.78
data3.csv,24.075,30209731.78,-54572944.81
data3.csv,26.414,30028771.76,-49299820.48
data3.csv,28.98,26492133.41,-47806126.79
data3.csv,31.796,24846578.42,-44809933.47
data3.csv,34.885,24899174.97,-43359409.62
data3.csv,38.274,23780115.28,-40104513.9
data3.csv,41.993,20814547.43,-36759761.35
data3.csv,46.073,20850444.34,-36955631.57
data3.csv,50.549,18612531.34,-33922775.83
data3.csv,55.46,17896946.65,-32093229.37
data3.csv,60.849,18023968.17,-29608167.49
data3.csv,66.761,16215599.32,-29098682.18
data3.csv,73.247,16981760.91,-26647804.69
data3.csv,80.363,15342518.22,-25635918.67
data3.csv,88.171,14027672.19,-23350758.06
data3.csv,96.737,13085776.5,-21924737.93
data3.csv,106.136,12892022.52,-20728058.1
data3.csv,116.448,11635004.98,-19667178.39
data3.csv,127.761,10876970.13,-18419956.46
data3.csv,140.174,10045105.32,-17371665.47
data3.csv,153.793,9725179.986,-15970528.49
data3.csv,168.735,8842673.931,-15059321.75
data3.csv,185.128,8130094.608,-14046330.16
data3.csv,203.115,8008446.772,-13172865.42
data3.csv,222.849,7343816.941,-12359793.41
data3.csv,244.5,6897448.886,-11868903.19
data3.csv,268.254,6559589.95,-10978679.6
data3.csv,294.317,6308802.622,-10263589.84
data3.csv,322.912,5920816.955,-9620454.385
data3.csv,354.284,5664656.681,-9208733.394
data3.csv,388.705,5317254.456,-8696536.701
data3.csv,426.471,5134240.635,-8179602.154
data3.csv,467.905,4726531.891,-7668881.492
data3.csv,513.365,4407047.278,-7261073.182
data3.csv,563.241,4156110.169,-6875790.751
data3.csv,617.964,3882777.172,-6486398.626
data3.csv,678.003,3644506.385,-6086725.946
data3.csv,743.875,3438284.671,-5807485.282
data3.csv,816.147,3223330.089,-5491594.232
data3.csv,895.44,3043328.923,-5198648.277
data3.csv,982.438,2836492.49,-4916332.97
data3.csv,1077.888,2684097.735,-4682077.457
data3.csv,1182.611,2521859.584,-4426085.857
data3.csv,1297.509,2313703.225,-4196998.199
data3.csv,1423.571,2124329.011,-3948902.816
data3.csv,1561.879,1962024.466,-3723448.409
data3.csv,1713.625,1835854.029,-3514638.936
data3.csv,1880.115,1703857.29,-3312585.275
data3.csv,2062.78,1559632.434,-3124295.156
data3.csv,2263.191,1426349.218,-2947747.351
data3.csv,2483.074,1310251.874,-2776996.409
data3.csv,2724.32,1201351.927,-2602876.235
data3.csv,2989.005,1100480.502,-2440579.793
data3.csv,3279.405,1009404.802,-2286066.253
data3.csv,3598.02,920934.5983,-2139238.885
data3.csv,3947.59,843288.8047,-1994384.121
data3.csv,4331.122,771391.1955,-1864190.168
data3.csv,4751.918,700651.8069,-1747557.901
data3.csv,5213.596,639136.0337,-1631784.849
data3.csv,5720.129,585026.6381,-1518176.643
data3.csv,6275.875,535933.4345,-1413311.175
data3.csv,6885.615,490468.4955,-1317065.941
data3.csv,7554.595,447302.1264,-1226369.483
data3.csv,8288.571,409687.0616,-1141107.821
data3.csv,9093.857,376333.8076,-1061581.019
data3.csv,9977.381,345241.5993,-986443.8784
data3.csv,10946.746,317804.3042,-918056.472
data3.csv,12010.29,291450.4882,-853368.6954
data3.csv,13177.164,267371.306,-792571.4361
data3.csv,14457.407,246345.1572,-736183.93
data3.csv,15862.033,226578.0047,-683871.6415
data3.csv,17403.128,208071.8866,-635224.3438
data3.csv,19093.949,191730.4706,-590616.5557
data3.csv,20949.045,176504.6617,-548322.2413
data3.csv,22984.374,161976.5686,-509953.4735
data3.csv,25217.448,149498.8456,-473501.7017
data3.csv,27667.479,137274.4929,-439842.5209
data3.csv,30355.546,126220.0354,-408435.635
data3.csv,33304.775,115927.2611,-379417.0739
data3.csv,36540.54,106336.5661,-352194.7198
data3.csv,40090.68,97581.33875,-326886.3878
data3.csv,43985.737,89462.42984,-303509.9375
data3.csv,48259.224,82022.19241,-281677.2503
data3.csv,52947.906,75085.05927,-261259.6842
data3.csv,58092.122,68711.48778,-242305.3576
data3.csv,63736.132,62892.55791,-224721.4131
data3.csv,69928.491,57468.31746,-208386.7847
data3.csv,76722.477,52508.64333,-193187.2638
data3.csv,84176.54,47958.37508,-178966.5966
data3.csv,92354.811,43830.97669,-165724.9467
data3.csv,101327.653,39991.22308,-153488.6728
data3.csv,111172.261,36462.19944,-142074.7443
data3.csv,121973.334,33266.5185,-131494.4042
data3.csv,133823.798,30344.33976,-121689.1193
data3.csv,146825.608,27687.6336,-112553.0769
data3.csv,161090.624,25250.94135,-104063.1912
data3.csv,176741.575,23029.65997,-96218.6816
data3.csv,193913.112,21002.20161,-88930.10709
data3.csv,212752.971,19137.04597,-82142.36385
data3.csv,233423.238,17463.07448,-75878.23633
data3.csv,256101.75,15929.64225,-70080.40839
data3.csv,280983.619,14525.72016,-64708.84362
data3.csv,308282.916,13253.66726,-59725.19038
data3.csv,338234.509,12102.77456,-55122.92836
data3.csv,371096.084,11061.99308,-50867.2447
data3.csv,407150.364,10116.19601,-46937.61318
data3.csv,446707.541,9249.901477,-43300.52053
data3.csv,490107.943,8461.650661,-39934.30254
data3.csv,537724.961,7746.389669,-36828.76792
data3.csv,589968.268,7096.183455,-33958.67599
data3.csv,647287.335,6503.511963,-31308.6145
data3.csv,710175.304,5965.478791,-28861.52456
data3.csv,779173.229,5473.390103,-26601.08085
data3.csv,854874.729,5030.600677,-24514.73278
data3.csv,937931.097,4626.354494,-22591.1497
data3.csv,1029056.906,4257.667726,-20817.01182
data3.csv,1129036.151,3922.017927,-19181.18075
data3.csv,1238728.998,3615.838559,-17673.17198
data3.csv,1359079.184,3338.121738,-16281.55259
data3.csv,1491122.135,3087.419928,-15040.59104
data3.csv,1635993.876,2850.044801,-13860.87712
data3.csv,1794940.802,2634.733304,-12755.78835
data3.csv,1969330.406,2453.215572,-11733.40034
data3.csv,2160663.038,2272.784791,-10811.19888
data3.csv,2370584.82,2108.352666,-9961.077268
data3.csv,2600901.801,1960.567945,-9176.625816
data3.csv,2853595.502,1828.168147,-8460.409078
data3.csv,3130839.959,1718.635366,-7795.93431
data3.csv,3435020.431,1610.409116,-7184.721925
data3.csv,3768753.917,1484.01336,-6621.630625
data3.csv,4134911.677,1385.079012,-6108.248444
data3.csv,4536643.927,1304.254242,-5638.624302
data3.csv,4977406.952,1220.774095,-5205.43781
data3.csv,5460992.831,1089.95524,-4829.804146
data3.csv,5991562.07,1016.870123,-4460.008333
data3.csv,6573679.393,950.9351814,-4117.687559
data3.csv,7212353.016,886.1884667,-3803.703496
data3.csv,7913077.732,826.5828696,-3515.252345
data3.csv,8681882.189,772.8344764,-3248.629035
data3.csv,9525380.756,720.6350276,-3003.809561
data3.csv,10450830.43,672.59786,-2780.098423
data3.csv,11466193.26,626.9484577,-2573.457632
data3.csv,12580204.87,583.3257693,-2382.432465
data3.csv,13802449.61,542.1457492,-2206.512777
data3.csv,15143442.98,503.5101618,-2045.625147
data3.csv,16614722.15,466.1336251,-1896.793703
data3.csv,18228945.2,429.3985851,-1758.956756
data3.csv,20000000,395.268392,-1632.950619
data4.csv,20,34007124.81,-65925616.11
data4.csv,21.943,27844476.44,-62100543.67
data4.csv,24.075,33847720.72,-56534710.26
data4.csv,26.414,27165213.06,-50413161.45
data4.csv,28.98,26786592.4,-50169222.71
data4.csv,31.796,23901953.76,-43183300.78
data4.csv,34.885,22305426.48,-41619017.94
data4.csv,38.274,21078322.99,-41570311.33
data4.csv,41.993,19601588.46,-37236847.7
data4.csv,46.073,19246771.61,-34774967.31
data4.csv,50.549,17056667.33,-33730859.33
data4.csv,55.46,16834754.02,-30734203.38
data4.csv,60.849,17625021.42,-29225507.75
data4.csv,66.761,15422598.14,-27172062.79
data4.csv,73.247,15264334.09,-25793936.64
data4.csv,80.363,14804953.68,-23946924.06
data4.csv,88.171,13284398.66,-22757322.58
data4.csv,96.737,12606746.47,-21213492.94
data4.csv,106.136,11955041.46,-19919743.84
data4.csv,116.448,11398470.07,-18890146.35
data4.csv,127.761,10438337.26,-17461868.87
data4.csv,140.174,9802360.875,-16477142.1
data4.csv,153.793,8940969.272,-15583851.84
data4.csv,168.735,8420445.526,-14355196.82
data4.csv,185.128,8070188.096,-13510214.28
data4.csv,203.115,7781185.222,-12579986.16
data4.csv,222.849,7128842.747,-11863069.94
data4.csv,244.5,6734330.487,-11098361.36
data4.csv,268.254,6641943.492,-10612918.05
data4.csv,294.317,6256864.816,-9957582.499
data4.csv,322.912,6011754.453,-9419836.374
data4.csv,354.284,5703659.969,-8836465.853
data4.csv,388.705,5354032.58,-8336851.546
data4.csv,426.471,5022465.423,-7861589.072
data4.csv,467.905,4823606.588,-7497655.913
data4.csv,513.365,4523921.759,-7080161.003
data4.csv,563.241,4206914.719,-6643234.112
data4.csv,617.964,3953891.358,-6279192.817
data4.csv,678.003,3682739.713,-5919446.654
data4.csv,743.875,3452467.111,-5617341.523
data4.csv,816.147,3250043.829,-5357365.823
data4.csv,895.44,3055189.384,-5067832.494
data4.csv,982.438,2870954.642,-4836843.079
data4.csv,1077.888,2713726.186,-4577330.832
data4.csv,1182.611,2559186.716,-4361599.274
data4.csv,1297.509,2357773.482,-4114752.141
data4.csv,1423.571,2165426.754,-3890188.191
data4.csv,1561.879,2003941.064,-3667389.901
data4.csv,1713.625,1864655.354,-3461758.51
data4.csv,1880.115,1732433.921,-3278789.425
data4.csv,2062.78,1588582.415,-3105275.069
data4.csv,2263.191,1455539.701,-2921686.687
data4.csv,2483.074,1335662.357,-2750731.396
data4.csv,2724.32,1221671.721,-2589251.685
data4.csv,2989.005,1116249.526,-2429612.401
data4.csv,3279.405,1017836.825,-2280392.568
data4.csv,3598.02,932053.4395,-2129572.288
data4.csv,3947.59,853372.3776,-1989829.92
data4.csv,4331.122,779026.6999,-1860925.922
data4.csv,4751.918,707278.2811,-1742757.423
data4.csv,5213.596,642513.8962,-1629113.419
data4.csv,5720.129,589036.0323,-1516127.036
data4.csv,6275.875,537574.3653,-1412496.06
data4.csv,6885.615,491187.6421,-1314576.804
data4.csv,7554.595,448412.5969,-1223620.17
data4.csv,8288.571,411324.2851,-1138639.754
data4.csv,9093.857,376746.4045,-1058114.652
data4.csv,9977.381,346049.5005,-983421.6691
data4.csv,10946.746,318484.6078,-914862.0616
data4.csv,12010.29,292205.7031,-849981.3957
data4.csv,13177.164,268130.9285,-789362.2397
data4.csv,14457.407,247303.2185,-733496.6204
data4.csv,15862.033,227770.9922,-681083.8551
data4.csv,17403.128,209341.3978,-632600.0888
data4.csv,19093.949,193086.5131,-588361.459
data4.csv,20949.045,178054.1797,-546245.4262
data4.csv,22984.374,163578.2709,-508161.8324
data4.csv,25217.448,151117.905,-472017.0124
data4.csv,27667.479,139007.4538,-438615.0674
data4.csv,30355.546,127866.311,-407376.7225
data4.csv,33304.775,117578.4591,-378584.5312
data4.csv,36540.54,108020.1827,-351596.9731
data4.csv,40090.68,99160.56593,-326407.1878
data4.csv,43985.737,90964.20145,-303175.735
data4.csv,48259.224,83459.80874,-281518.2913
data4.csv,52947.906,76496.87792,-261237.0743
data4.csv,58092.122,70022.1569,-242364.0762
data4.csv,63736.132,64131.57015,-224852.1916
data4.csv,69928.491,58643.0264,-208588.8175
data4.csv,76722.477,53591.94709,-193451.9989
data4.csv,84176.54,48969.6524,-179287.7697
data4.csv,92354.811,44769.84728,-166095.2045
data4.csv,101327.653,40842.63696,-153868.8251
data4.csv,111172.261,37244.5448,-142483.5493
data4.csv,121973.334,33982.77916,-131915.7795
data4.csv,133823.798,30993.0367,-122119.2367
data4.csv,146825.608,28284.76422,-112999.728
data4.csv,161090.624,25795.97713,-104499.02
data4.csv,176741.575,23526.21626,-96650.052
data4.csv,193913.112,21456.71304,-89351.31655
data4.csv,212752.971,19548.01972,-82556.06265
data4.csv,233423.238,17833.77312,-76279.19065
data4.csv,256101.75,16264.72815,-70467.52183
data4.csv,280983.619,14832.18065,-65077.67184
data4.csv,308282.916,13530.28737,-60080.94496
data4.csv,338234.509,12354.66473,-55463.62436
data4.csv,371096.084,11289.08242,-51190.31668
data4.csv,407150.364,10321.42358,-47246.17295
data4.csv,446707.541,9436.454308,-43589.02951
data4.csv,490107.943,8630.67649,-40209.56189
data4.csv,537724.961,7898.928465,-37089.53819
data4.csv,589968.268,7232.925452,-34203.95845
data4.csv,647287.335,6628.921811,-31538.92201
data4.csv,710175.304,6078.544109,-29076.90642
data4.csv,779173.229,5576.142549,-26803.51147
data4.csv,854874.729,5123.944897,-24705.43056
data4.csv,937931.097,4711.314208,-22769.94022
data4.csv,1029056.906,4334.821854,-20984.36425
data4.csv,1129036.151,3991.260144,-19338.02523
data4.csv,1238728.998,3679.51681,-17819.28585
data4.csv,1359079.184,3395.398332,-16418.03018
data4.csv,1491122.135,3140.349155,-15161.12057
